Calendar year	D14C in per mil
-10000.5	193.4
-9999.5	193.4
-9998.5	193.4
-9997.5	193.4
-9996.5	193.4
-9995.5	193.4
-9994.5	193.4
-9993.5	193.4
-9992.5	193.4
-9991.5	193.3
-9990.5	193.3
-9989.5	193.3
-9988.5	193.3
-9987.5	193.2
-9986.5	193.2
-9985.5	193.2
-9984.5	193.2
-9983.5	193.1
-9982.5	193.1
-9981.5	193
-9980.5	192.9
-9979.5	192.9
-9978.5	192.8
-9977.5	192.8
-9976.5	192.7
-9975.5	192.6
-9974.5	192.6
-9973.5	192.5
-9972.5	192.4
-9971.5	192.3
-9970.5	192.2
-9969.5	192.1
-9968.5	192
-9967.5	191.9
-9966.5	191.8
-9965.5	191.7
-9964.5	191.5
-9963.5	191.4
-9962.5	191.2
-9961.5	191.1
-9960.5	191
-9959.5	190.8
-9958.5	190.6
-9957.5	190.4
-9956.5	190.3
-9955.5	190.1
-9954.5	189.9
-9953.5	189.8
-9952.5	189.6
-9951.5	189.4
-9950.5	189.3
-9949.5	189.1
-9948.5	188.9
-9947.5	188.6
-9946.5	188.4
-9945.5	188.2
-9944.5	188
-9943.5	187.8
-9942.5	187.6
-9941.5	187.3
-9940.5	187.1
-9939.5	186.9
-9938.5	186.6
-9937.5	186.4
-9936.5	186.2
-9935.5	185.9
-9934.5	185.7
-9933.5	185.4
-9932.5	185.2
-9931.5	184.9
-9930.5	184.6
-9929.5	184.4
-9928.5	184.1
-9927.5	183.8
-9926.5	183.6
-9925.5	183.3
-9924.5	183.1
-9923.5	182.8
-9922.5	182.5
-9921.5	182.2
-9920.5	181.9
-9919.5	181.7
-9918.5	181.4
-9917.5	181.2
-9916.5	180.9
-9915.5	180.6
-9914.5	180.4
-9913.5	180.1
-9912.5	179.8
-9911.5	179.6
-9910.5	179.3
-9909.5	179.1
-9908.5	178.9
-9907.5	178.7
-9906.5	178.5
-9905.5	178.3
-9904.5	178.1
-9903.5	178
-9902.5	177.8
-9901.5	177.6
-9900.5	177.5
-9899.5	177.4
-9898.5	177.3
-9897.5	177.3
-9896.5	177.3
-9895.5	177.2
-9894.5	177.2
-9893.5	177.2
-9892.5	177.2
-9891.5	177.3
-9890.5	177.3
-9889.5	177.3
-9888.5	177.4
-9887.5	177.4
-9886.5	177.4
-9885.5	177.5
-9884.5	177.6
-9883.5	177.7
-9882.5	177.8
-9881.5	177.8
-9880.5	177.9
-9879.5	178
-9878.5	178.1
-9877.5	178.2
-9876.5	178.2
-9875.5	178.3
-9874.5	178.4
-9873.5	178.5
-9872.5	178.6
-9871.5	178.7
-9870.5	178.8
-9869.5	178.9
-9868.5	179
-9867.5	179.1
-9866.5	179.1
-9865.5	179.2
-9864.5	179.2
-9863.5	179.2
-9862.5	179.2
-9861.5	179.2
-9860.5	179.2
-9859.5	179.2
-9858.5	179.2
-9857.5	179.1
-9856.5	179.1
-9855.5	179.1
-9854.5	179.1
-9853.5	179
-9852.5	178.9
-9851.5	178.9
-9850.5	178.8
-9849.5	178.8
-9848.5	178.7
-9847.5	178.6
-9846.5	178.5
-9845.5	178.4
-9844.5	178.2
-9843.5	178.1
-9842.5	177.9
-9841.5	177.7
-9840.5	177.6
-9839.5	177.4
-9838.5	177.3
-9837.5	177.1
-9836.5	176.9
-9835.5	176.8
-9834.5	176.6
-9833.5	176.4
-9832.5	176.2
-9831.5	176.1
-9830.5	175.9
-9829.5	175.7
-9828.5	175.6
-9827.5	175.4
-9826.5	175.3
-9825.5	175.2
-9824.5	175.1
-9823.5	175.1
-9822.5	175.1
-9821.5	175
-9820.5	175
-9819.5	175
-9818.5	175.1
-9817.5	175.2
-9816.5	175.3
-9815.5	175.4
-9814.5	175.5
-9813.5	175.6
-9812.5	175.8
-9811.5	176
-9810.5	176.1
-9809.5	176.3
-9808.5	176.4
-9807.5	176.6
-9806.5	176.8
-9805.5	176.9
-9804.5	177.1
-9803.5	177.2
-9802.5	177.3
-9801.5	177.4
-9800.5	177.5
-9799.5	177.6
-9798.5	177.6
-9797.5	177.6
-9796.5	177.7
-9795.5	177.7
-9794.5	177.6
-9793.5	177.5
-9792.5	177.3
-9791.5	177.2
-9790.5	177.1
-9789.5	176.9
-9788.5	176.7
-9787.5	176.4
-9786.5	176.2
-9785.5	176
-9784.5	175.8
-9783.5	175.5
-9782.5	175.3
-9781.5	175.1
-9780.5	174.8
-9779.5	174.6
-9778.5	174.5
-9777.5	174.3
-9776.5	174.2
-9775.5	174.1
-9774.5	174
-9773.5	173.9
-9772.5	173.8
-9771.5	173.8
-9770.5	173.7
-9769.5	173.7
-9768.5	173.7
-9767.5	173.6
-9766.5	173.6
-9765.5	173.6
-9764.5	173.6
-9763.5	173.7
-9762.5	173.7
-9761.5	173.7
-9760.5	173.8
-9759.5	173.8
-9758.5	173.8
-9757.5	173.9
-9756.5	173.9
-9755.5	173.9
-9754.5	174
-9753.5	174.1
-9752.5	174.2
-9751.5	174.2
-9750.5	174.3
-9749.5	174.4
-9748.5	174.5
-9747.5	174.6
-9746.5	174.6
-9745.5	174.7
-9744.5	174.7
-9743.5	174.7
-9742.5	174.7
-9741.5	174.7
-9740.5	174.7
-9739.5	174.7
-9738.5	174.6
-9737.5	174.6
-9736.5	174.6
-9735.5	174.5
-9734.5	174.4
-9733.5	174.2
-9732.5	174.1
-9731.5	173.9
-9730.5	173.7
-9729.5	173.4
-9728.5	173.1
-9727.5	172.8
-9726.5	172.5
-9725.5	172.2
-9724.5	171.8
-9723.5	171.4
-9722.5	171
-9721.5	170.6
-9720.5	170.2
-9719.5	169.8
-9718.5	169.5
-9717.5	169.2
-9716.5	168.9
-9715.5	168.6
-9714.5	168.3
-9713.5	168
-9712.5	167.8
-9711.5	167.5
-9710.5	167.2
-9709.5	167
-9708.5	166.9
-9707.5	166.7
-9706.5	166.5
-9705.5	166.4
-9704.5	166.3
-9703.5	166.2
-9702.5	166.2
-9701.5	166.1
-9700.5	166
-9699.5	166
-9698.5	166
-9697.5	166
-9696.5	166
-9695.5	166
-9694.5	166
-9693.5	166
-9692.5	166.1
-9691.5	166.1
-9690.5	166.1
-9689.5	166
-9688.5	165.9
-9687.5	165.8
-9686.5	165.7
-9685.5	165.6
-9684.5	165.4
-9683.5	165.2
-9682.5	165.1
-9681.5	164.9
-9680.5	164.7
-9679.5	164.6
-9678.5	164.6
-9677.5	164.6
-9676.5	164.7
-9675.5	164.7
-9674.5	164.7
-9673.5	164.8
-9672.5	164.9
-9671.5	165
-9670.5	165.1
-9669.5	165.2
-9668.5	165.2
-9667.5	165.3
-9666.5	165.4
-9665.5	165.5
-9664.5	165.7
-9663.5	165.8
-9662.5	165.9
-9661.5	166
-9660.5	166.1
-9659.5	166.3
-9658.5	166.4
-9657.5	166.6
-9656.5	166.7
-9655.5	166.8
-9654.5	167
-9653.5	167.2
-9652.5	167.4
-9651.5	167.5
-9650.5	167.7
-9649.5	167.9
-9648.5	168
-9647.5	168.1
-9646.5	168.2
-9645.5	168.3
-9644.5	168.4
-9643.5	168.4
-9642.5	168.4
-9641.5	168.3
-9640.5	168.3
-9639.5	168.2
-9638.5	168.1
-9637.5	168
-9636.5	167.9
-9635.5	167.8
-9634.5	167.6
-9633.5	167.5
-9632.5	167.3
-9631.5	167.2
-9630.5	167.1
-9629.5	166.9
-9628.5	166.7
-9627.5	166.5
-9626.5	166.3
-9625.5	166.1
-9624.5	165.9
-9623.5	165.8
-9622.5	165.8
-9621.5	165.7
-9620.5	165.6
-9619.5	165.4
-9618.5	165.2
-9617.5	165.1
-9616.5	164.9
-9615.5	164.7
-9614.5	164.5
-9613.5	164.2
-9612.5	163.9
-9611.5	163.7
-9610.5	163.4
-9609.5	163.2
-9608.5	163
-9607.5	162.8
-9606.5	162.5
-9605.5	162.3
-9604.5	162
-9603.5	161.7
-9602.5	161.4
-9601.5	161.1
-9600.5	160.8
-9599.5	160.5
-9598.5	160.4
-9597.5	160.2
-9596.5	160
-9595.5	159.9
-9594.5	159.7
-9593.5	159.5
-9592.5	159.4
-9591.5	159.2
-9590.5	159
-9589.5	158.8
-9588.5	158.8
-9587.5	158.7
-9586.5	158.6
-9585.5	158.5
-9584.5	158.3
-9583.5	158.1
-9582.5	157.9
-9581.5	157.8
-9580.5	157.6
-9579.5	157.3
-9578.5	157.1
-9577.5	156.8
-9576.5	156.4
-9575.5	156.2
-9574.5	155.8
-9573.5	155.3
-9572.5	154.8
-9571.5	154.4
-9570.5	153.9
-9569.5	153.5
-9568.5	153.2
-9567.5	152.9
-9566.5	152.6
-9565.5	152.3
-9564.5	152.1
-9563.5	152
-9562.5	151.9
-9561.5	151.8
-9560.5	151.7
-9559.5	151.7
-9558.5	151.8
-9557.5	151.8
-9556.5	151.8
-9555.5	151.9
-9554.5	152
-9553.5	152.1
-9552.5	152.2
-9551.5	152.4
-9550.5	152.5
-9549.5	152.6
-9548.5	152.7
-9547.5	152.7
-9546.5	152.7
-9545.5	152.8
-9544.5	152.8
-9543.5	152.8
-9542.5	152.8
-9541.5	152.7
-9540.5	152.7
-9539.5	152.6
-9538.5	152.4
-9537.5	152.2
-9536.5	152.1
-9535.5	151.9
-9534.5	151.7
-9533.5	151.5
-9532.5	151.3
-9531.5	151.1
-9530.5	150.9
-9529.5	150.8
-9528.5	150.8
-9527.5	150.8
-9526.5	150.7
-9525.5	150.7
-9524.5	150.7
-9523.5	150.7
-9522.5	150.7
-9521.5	150.7
-9520.5	150.7
-9519.5	150.7
-9518.5	150.6
-9517.5	150.6
-9516.5	150.6
-9515.5	150.5
-9514.5	150.4
-9513.5	150.3
-9512.5	150.2
-9511.5	150.1
-9510.5	150
-9509.5	149.8
-9508.5	149.6
-9507.5	149.4
-9506.5	149.2
-9505.5	149
-9504.5	148.8
-9503.5	148.5
-9502.5	148.3
-9501.5	148.1
-9500.5	147.8
-9499.5	147.6
-9498.5	147.5
-9497.5	147.3
-9496.5	147.2
-9495.5	147.1
-9494.5	146.9
-9493.5	146.7
-9492.5	146.5
-9491.5	146.3
-9490.5	146.1
-9489.5	145.9
-9488.5	145.7
-9487.5	145.5
-9486.5	145.3
-9485.5	145.1
-9484.5	144.9
-9483.5	144.7
-9482.5	144.4
-9481.5	144.2
-9480.5	144
-9479.5	143.8
-9478.5	143.5
-9477.5	143.2
-9476.5	142.9
-9475.5	142.6
-9474.5	142.4
-9473.5	142.2
-9472.5	142
-9471.5	141.8
-9470.5	141.6
-9469.5	141.4
-9468.5	141.3
-9467.5	141.2
-9466.5	141.2
-9465.5	141.1
-9464.5	141
-9463.5	141.1
-9462.5	141.2
-9461.5	141.2
-9460.5	141.3
-9459.5	141.4
-9458.5	141.6
-9457.5	141.8
-9456.5	141.9
-9455.5	142.1
-9454.5	142.3
-9453.5	142.5
-9452.5	142.7
-9451.5	142.9
-9450.5	143.1
-9449.5	143.3
-9448.5	143.6
-9447.5	143.9
-9446.5	144.2
-9445.5	144.5
-9444.5	144.7
-9443.5	145
-9442.5	145.2
-9441.5	145.5
-9440.5	145.8
-9439.5	145.9
-9438.5	146
-9437.5	146.1
-9436.5	146.1
-9435.5	146.2
-9434.5	146.1
-9433.5	146
-9432.5	145.8
-9431.5	145.7
-9430.5	145.6
-9429.5	145.3
-9428.5	145
-9427.5	144.6
-9426.5	144.2
-9425.5	143.9
-9424.5	143.5
-9423.5	143.2
-9422.5	142.9
-9421.5	142.6
-9420.5	142.3
-9419.5	142.1
-9418.5	142
-9417.5	141.9
-9416.5	141.8
-9415.5	141.8
-9414.5	141.7
-9413.5	141.7
-9412.5	141.6
-9411.5	141.6
-9410.5	141.6
-9409.5	141.6
-9408.5	141.6
-9407.5	141.6
-9406.5	141.5
-9405.5	141.5
-9404.5	141.5
-9403.5	141.4
-9402.5	141.3
-9401.5	141.3
-9400.5	141.2
-9399.5	141.2
-9398.5	141.1
-9397.5	141
-9396.5	140.9
-9395.5	140.8
-9394.5	140.8
-9393.5	140.7
-9392.5	140.6
-9391.5	140.5
-9390.5	140.4
-9389.5	140.4
-9388.5	140.3
-9387.5	140.2
-9386.5	140.1
-9385.5	140
-9384.5	140
-9383.5	139.9
-9382.5	139.9
-9381.5	139.9
-9380.5	139.8
-9379.5	139.8
-9378.5	139.9
-9377.5	139.9
-9376.5	140
-9375.5	140.1
-9374.5	140.1
-9373.5	140.1
-9372.5	140.1
-9371.5	140.2
-9370.5	140.2
-9369.5	140.2
-9368.5	140.3
-9367.5	140.3
-9366.5	140.3
-9365.5	140.4
-9364.5	140.4
-9363.5	140.4
-9362.5	140.4
-9361.5	140.4
-9360.5	140.4
-9359.5	140.4
-9358.5	140.4
-9357.5	140.4
-9356.5	140.3
-9355.5	140.3
-9354.5	140.2
-9353.5	140.1
-9352.5	140
-9351.5	139.9
-9350.5	139.8
-9349.5	139.6
-9348.5	139.4
-9347.5	139.1
-9346.5	138.9
-9345.5	138.7
-9344.5	138.6
-9343.5	138.5
-9342.5	138.5
-9341.5	138.5
-9340.5	138.4
-9339.5	138.4
-9338.5	138.3
-9337.5	138.2
-9336.5	138.1
-9335.5	138
-9334.5	137.9
-9333.5	137.8
-9332.5	137.7
-9331.5	137.6
-9330.5	137.5
-9329.5	137.3
-9328.5	137.2
-9327.5	137.2
-9326.5	137.1
-9325.5	137
-9324.5	137
-9323.5	137.1
-9322.5	137.2
-9321.5	137.2
-9320.5	137.3
-9319.5	137.6
-9318.5	137.9
-9317.5	138.2
-9316.5	138.5
-9315.5	138.8
-9314.5	139
-9313.5	139.1
-9312.5	139.2
-9311.5	139.2
-9310.5	139.3
-9309.5	139.3
-9308.5	139.3
-9307.5	139.3
-9306.5	139.3
-9305.5	139.3
-9304.5	139.4
-9303.5	139.5
-9302.5	139.7
-9301.5	139.9
-9300.5	140
-9299.5	140.3
-9298.5	140.6
-9297.5	140.9
-9296.5	141.3
-9295.5	141.6
-9294.5	142
-9293.5	142.3
-9292.5	142.6
-9291.5	142.9
-9290.5	143.2
-9289.5	143.6
-9288.5	143.9
-9287.5	144.2
-9286.5	144.5
-9285.5	144.8
-9284.5	145.1
-9283.5	145.3
-9282.5	145.5
-9281.5	145.7
-9280.5	145.9
-9279.5	146.1
-9278.5	146.2
-9277.5	146.3
-9276.5	146.5
-9275.5	146.6
-9274.5	146.8
-9273.5	146.9
-9272.5	147
-9271.5	147.1
-9270.5	147.2
-9269.5	147.4
-9268.5	147.5
-9267.5	147.6
-9266.5	147.7
-9265.5	147.8
-9264.5	147.9
-9263.5	148
-9262.5	148.2
-9261.5	148.4
-9260.5	148.5
-9259.5	148.7
-9258.5	148.8
-9257.5	148.8
-9256.5	148.9
-9255.5	149
-9254.5	149.3
-9253.5	149.7
-9252.5	150.1
-9251.5	150.4
-9250.5	150.8
-9249.5	151.2
-9248.5	151.5
-9247.5	151.8
-9246.5	152.2
-9245.5	152.5
-9244.5	152.7
-9243.5	152.8
-9242.5	152.8
-9241.5	152.9
-9240.5	153
-9239.5	153.1
-9238.5	153.2
-9237.5	153.2
-9236.5	153.3
-9235.5	153.4
-9234.5	153.5
-9233.5	153.6
-9232.5	153.7
-9231.5	153.8
-9230.5	153.9
-9229.5	154
-9228.5	154.2
-9227.5	154.4
-9226.5	154.7
-9225.5	154.9
-9224.5	155.1
-9223.5	155.3
-9222.5	155.6
-9221.5	155.8
-9220.5	156
-9219.5	156.2
-9218.5	156.2
-9217.5	156.3
-9216.5	156.4
-9215.5	156.5
-9214.5	156.6
-9213.5	156.6
-9212.5	156.6
-9211.5	156.7
-9210.5	156.7
-9209.5	156.7
-9208.5	156.6
-9207.5	156.5
-9206.5	156.4
-9205.5	156.3
-9204.5	156.2
-9203.5	156.2
-9202.5	156.1
-9201.5	156
-9200.5	155.9
-9199.5	155.7
-9198.5	155.6
-9197.5	155.5
-9196.5	155.4
-9195.5	155.3
-9194.5	155.2
-9193.5	155.2
-9192.5	155.1
-9191.5	155.1
-9190.5	155.1
-9189.5	155.1
-9188.5	155.1
-9187.5	155.1
-9186.5	155.1
-9185.5	155.1
-9184.5	155.1
-9183.5	155.1
-9182.5	155.1
-9181.5	155
-9180.5	155
-9179.5	155
-9178.5	155
-9177.5	155
-9176.5	155
-9175.5	155
-9174.5	155
-9173.5	155
-9172.5	154.9
-9171.5	154.9
-9170.5	154.9
-9169.5	154.8
-9168.5	154.6
-9167.5	154.4
-9166.5	154.3
-9165.5	154.1
-9164.5	153.9
-9163.5	153.7
-9162.5	153.6
-9161.5	153.4
-9160.5	153.2
-9159.5	153.1
-9158.5	153.1
-9157.5	153.1
-9156.5	153.2
-9155.5	153.2
-9154.5	153.3
-9153.5	153.4
-9152.5	153.6
-9151.5	153.8
-9150.5	153.9
-9149.5	154
-9148.5	154.1
-9147.5	154.2
-9146.5	154.3
-9145.5	154.4
-9144.5	154.4
-9143.5	154.4
-9142.5	154.4
-9141.5	154.3
-9140.5	154.3
-9139.5	154.3
-9138.5	154.4
-9137.5	154.4
-9136.5	154.4
-9135.5	154.5
-9134.5	154.6
-9133.5	154.7
-9132.5	154.8
-9131.5	155
-9130.5	155.1
-9129.5	155.2
-9128.5	155.3
-9127.5	155.3
-9126.5	155.4
-9125.5	155.5
-9124.5	155.7
-9123.5	155.9
-9122.5	156.2
-9121.5	156.6
-9120.5	156.8
-9119.5	157.2
-9118.5	157.6
-9117.5	157.9
-9116.5	158.3
-9115.5	158.7
-9114.5	159
-9113.5	159.3
-9112.5	159.6
-9111.5	159.9
-9110.5	160.2
-9109.5	160.3
-9108.5	160.3
-9107.5	160.3
-9106.5	160.3
-9105.5	160.3
-9104.5	160.2
-9103.5	160.2
-9102.5	160.1
-9101.5	160
-9100.5	159.9
-9099.5	159.7
-9098.5	159.6
-9097.5	159.5
-9096.5	159.4
-9095.5	159.3
-9094.5	159.1
-9093.5	159
-9092.5	158.8
-9091.5	158.7
-9090.5	158.6
-9089.5	158.4
-9088.5	158.1
-9087.5	157.8
-9086.5	157.6
-9085.5	157.3
-9084.5	157
-9083.5	156.6
-9082.5	156.2
-9081.5	155.9
-9080.5	155.5
-9079.5	155.1
-9078.5	154.8
-9077.5	154.4
-9076.5	154
-9075.5	153.7
-9074.5	153.3
-9073.5	153.1
-9072.5	152.8
-9071.5	152.4
-9070.5	152.2
-9069.5	151.9
-9068.5	151.6
-9067.5	151.3
-9066.5	151
-9065.5	150.7
-9064.5	150.5
-9063.5	150.4
-9062.5	150.2
-9061.5	150.1
-9060.5	150
-9059.5	150
-9058.5	150.1
-9057.5	150.2
-9056.5	150.3
-9055.5	150.4
-9054.5	150.5
-9053.5	150.6
-9052.5	150.7
-9051.5	150.7
-9050.5	150.8
-9049.5	150.8
-9048.5	150.8
-9047.5	150.8
-9046.5	150.7
-9045.5	150.7
-9044.5	150.7
-9043.5	150.6
-9042.5	150.6
-9041.5	150.5
-9040.5	150.4
-9039.5	150.4
-9038.5	150.3
-9037.5	150.2
-9036.5	150.2
-9035.5	150.1
-9034.5	150
-9033.5	149.9
-9032.5	149.7
-9031.5	149.5
-9030.5	149.4
-9029.5	149.2
-9028.5	149
-9027.5	148.8
-9026.5	148.5
-9025.5	148.3
-9024.5	148.1
-9023.5	147.8
-9022.5	147.5
-9021.5	147.2
-9020.5	146.9
-9019.5	146.6
-9018.5	146.3
-9017.5	145.9
-9016.5	145.6
-9015.5	145.3
-9014.5	145
-9013.5	144.7
-9012.5	144.4
-9011.5	144.1
-9010.5	143.8
-9009.5	143.5
-9008.5	143.2
-9007.5	142.8
-9006.5	142.5
-9005.5	142.2
-9004.5	141.8
-9003.5	141.4
-9002.5	140.9
-9001.5	140.5
-9000.5	140.1
-8999.5	139.7
-8998.5	139.2
-8997.5	138.7
-8996.5	138.2
-8995.5	137.7
-8994.5	137.3
-8993.5	137
-8992.5	136.7
-8991.5	136.4
-8990.5	136.1
-8989.5	135.8
-8988.5	135.7
-8987.5	135.6
-8986.5	135.4
-8985.5	135.3
-8984.5	135.1
-8983.5	134.9
-8982.5	134.8
-8981.5	134.6
-8980.5	134.4
-8979.5	134.2
-8978.5	133.9
-8977.5	133.6
-8976.5	133.3
-8975.5	133
-8974.5	132.7
-8973.5	132.4
-8972.5	132.1
-8971.5	131.7
-8970.5	131.4
-8969.5	131.1
-8968.5	130.8
-8967.5	130.6
-8966.5	130.4
-8965.5	130.1
-8964.5	129.9
-8963.5	129.8
-8962.5	129.7
-8961.5	129.5
-8960.5	129.4
-8959.5	129.2
-8958.5	129.1
-8957.5	129
-8956.5	128.9
-8955.5	128.8
-8954.5	128.6
-8953.5	128.5
-8952.5	128.4
-8951.5	128.3
-8950.5	128.2
-8949.5	128.1
-8948.5	128
-8947.5	127.9
-8946.5	127.8
-8945.5	127.8
-8944.5	127.7
-8943.5	127.6
-8942.5	127.6
-8941.5	127.5
-8940.5	127.4
-8939.5	127.4
-8938.5	127.3
-8937.5	127.2
-8936.5	127.2
-8935.5	127.1
-8934.5	127.1
-8933.5	127.2
-8932.5	127.2
-8931.5	127.2
-8930.5	127.3
-8929.5	127.3
-8928.5	127.4
-8927.5	127.4
-8926.5	127.5
-8925.5	127.6
-8924.5	127.7
-8923.5	127.8
-8922.5	128
-8921.5	128.1
-8920.5	128.2
-8919.5	128.4
-8918.5	128.7
-8917.5	128.9
-8916.5	129.1
-8915.5	129.4
-8914.5	129.6
-8913.5	129.7
-8912.5	129.8
-8911.5	130
-8910.5	130.1
-8909.5	130.2
-8908.5	130.1
-8907.5	130
-8906.5	129.9
-8905.5	129.8
-8904.5	129.6
-8903.5	129.2
-8902.5	128.8
-8901.5	128.4
-8900.5	128
-8899.5	127.6
-8898.5	127.3
-8897.5	127
-8896.5	126.7
-8895.5	126.4
-8894.5	126.1
-8893.5	125.9
-8892.5	125.7
-8891.5	125.5
-8890.5	125.3
-8889.5	125.1
-8888.5	124.9
-8887.5	124.8
-8886.5	124.6
-8885.5	124.4
-8884.5	124.2
-8883.5	124.1
-8882.5	124
-8881.5	123.9
-8880.5	123.8
-8879.5	123.7
-8878.5	123.5
-8877.5	123.5
-8876.5	123.4
-8875.5	123.2
-8874.5	123.1
-8873.5	123
-8872.5	122.9
-8871.5	122.8
-8870.5	122.7
-8869.5	122.5
-8868.5	122.4
-8867.5	122.3
-8866.5	122.2
-8865.5	122.1
-8864.5	122.1
-8863.5	122
-8862.5	121.9
-8861.5	121.8
-8860.5	121.7
-8859.5	121.7
-8858.5	121.6
-8857.5	121.5
-8856.5	121.4
-8855.5	121.3
-8854.5	121.3
-8853.5	121.2
-8852.5	121.1
-8851.5	121
-8850.5	120.9
-8849.5	120.9
-8848.5	120.9
-8847.5	120.9
-8846.5	120.9
-8845.5	120.9
-8844.5	121
-8843.5	121.2
-8842.5	121.3
-8841.5	121.5
-8840.5	121.7
-8839.5	121.9
-8838.5	122
-8837.5	122.2
-8836.5	122.4
-8835.5	122.5
-8834.5	122.6
-8833.5	122.6
-8832.5	122.5
-8831.5	122.5
-8830.5	122.5
-8829.5	122.5
-8828.5	122.4
-8827.5	122.3
-8826.5	122.2
-8825.5	122.1
-8824.5	122.1
-8823.5	122.1
-8822.5	122.1
-8821.5	122.1
-8820.5	122.1
-8819.5	122.1
-8818.5	122.1
-8817.5	122.2
-8816.5	122.2
-8815.5	122.2
-8814.5	122.2
-8813.5	122.2
-8812.5	122.2
-8811.5	122.3
-8810.5	122.3
-8809.5	122.3
-8808.5	122.4
-8807.5	122.4
-8806.5	122.5
-8805.5	122.6
-8804.5	122.6
-8803.5	122.7
-8802.5	122.7
-8801.5	122.7
-8800.5	122.8
-8799.5	122.8
-8798.5	122.8
-8797.5	122.8
-8796.5	122.9
-8795.5	122.9
-8794.5	122.9
-8793.5	123
-8792.5	123.1
-8791.5	123.1
-8790.5	123.2
-8789.5	123.2
-8788.5	123.3
-8787.5	123.3
-8786.5	123.3
-8785.5	123.4
-8784.5	123.4
-8783.5	123.4
-8782.5	123.5
-8781.5	123.5
-8780.5	123.5
-8779.5	123.5
-8778.5	123.5
-8777.5	123.5
-8776.5	123.4
-8775.5	123.4
-8774.5	123.4
-8773.5	123.4
-8772.5	123.4
-8771.5	123.4
-8770.5	123.4
-8769.5	123.4
-8768.5	123.4
-8767.5	123.3
-8766.5	123.3
-8765.5	123.3
-8764.5	123.3
-8763.5	123.5
-8762.5	123.5
-8761.5	123.6
-8760.5	123.8
-8759.5	123.8
-8758.5	123.9
-8757.5	123.9
-8756.5	124
-8755.5	124.1
-8754.5	124.1
-8753.5	124.2
-8752.5	124.2
-8751.5	124.3
-8750.5	124.4
-8749.5	124.5
-8748.5	124.6
-8747.5	124.8
-8746.5	124.9
-8745.5	125
-8744.5	125.1
-8743.5	125.1
-8742.5	125.2
-8741.5	125.2
-8740.5	125.2
-8739.5	125.2
-8738.5	125.1
-8737.5	125.1
-8736.5	125.1
-8735.5	125
-8734.5	125
-8733.5	125
-8732.5	125
-8731.5	125.1
-8730.5	125.1
-8729.5	125.1
-8728.5	125
-8727.5	125
-8726.5	125
-8725.5	124.9
-8724.5	124.9
-8723.5	124.8
-8722.5	124.7
-8721.5	124.6
-8720.5	124.5
-8719.5	124.5
-8718.5	124.4
-8717.5	124.3
-8716.5	124.2
-8715.5	124.1
-8714.5	124.1
-8713.5	124.1
-8712.5	124.1
-8711.5	124.1
-8710.5	124.1
-8709.5	124.1
-8708.5	124.2
-8707.5	124.3
-8706.5	124.4
-8705.5	124.5
-8704.5	124.6
-8703.5	124.8
-8702.5	125
-8701.5	125.2
-8700.5	125.4
-8699.5	125.5
-8698.5	125.7
-8697.5	125.8
-8696.5	125.8
-8695.5	126
-8694.5	126
-8693.5	126
-8692.5	126
-8691.5	125.9
-8690.5	125.9
-8689.5	125.8
-8688.5	125.7
-8687.5	125.6
-8686.5	125.4
-8685.5	125.3
-8684.5	125
-8683.5	124.8
-8682.5	124.5
-8681.5	124.2
-8680.5	123.9
-8679.5	123.6
-8678.5	123.3
-8677.5	123
-8676.5	122.7
-8675.5	122.4
-8674.5	122.1
-8673.5	121.8
-8672.5	121.4
-8671.5	121
-8670.5	120.7
-8669.5	120.3
-8668.5	119.9
-8667.5	119.5
-8666.5	119.2
-8665.5	118.8
-8664.5	118.5
-8663.5	118.2
-8662.5	117.9
-8661.5	117.6
-8660.5	117.3
-8659.5	117.3
-8658.5	117.4
-8657.5	117.6
-8656.5	117.8
-8655.5	117.9
-8654.5	118
-8653.5	118.2
-8652.5	118.2
-8651.5	118.3
-8650.5	118.5
-8649.5	118.5
-8648.5	118.4
-8647.5	118.3
-8646.5	118.2
-8645.5	118.1
-8644.5	118.1
-8643.5	118.1
-8642.5	118
-8641.5	118
-8640.5	118
-8639.5	118.1
-8638.5	118.4
-8637.5	118.7
-8636.5	119
-8635.5	119.3
-8634.5	119.5
-8633.5	119.6
-8632.5	119.8
-8631.5	120
-8630.5	120.1
-8629.5	120.3
-8628.5	120.4
-8627.5	120.6
-8626.5	120.7
-8625.5	120.8
-8624.5	121
-8623.5	121.3
-8622.5	121.5
-8621.5	121.7
-8620.5	122
-8619.5	122.2
-8618.5	122.3
-8617.5	122.4
-8616.5	122.5
-8615.5	122.6
-8614.5	122.7
-8613.5	122.7
-8612.5	122.8
-8611.5	122.8
-8610.5	122.8
-8609.5	122.8
-8608.5	122.9
-8607.5	122.9
-8606.5	122.9
-8605.5	123
-8604.5	123
-8603.5	122.9
-8602.5	122.8
-8601.5	122.8
-8600.5	122.7
-8599.5	122.7
-8598.5	122.6
-8597.5	122.5
-8596.5	122.4
-8595.5	122.3
-8594.5	122.2
-8593.5	122.1
-8592.5	122
-8591.5	122
-8590.5	121.8
-8589.5	121.7
-8588.5	121.6
-8587.5	121.4
-8586.5	121.2
-8585.5	121.1
-8584.5	120.9
-8583.5	120.6
-8582.5	120.3
-8581.5	120.1
-8580.5	119.8
-8579.5	119.6
-8578.5	119.5
-8577.5	119.3
-8576.5	119.1
